foot;0000424847 designated official
foot;0000202364 no
foot;0000053031 permissive
foot;0000011661 destination customers
foot;0000007289 private
foot;0000000167 use_sidepath sidewalk
foot;0000000001 permit

bicycle;0001245560 yes allowed
bicycle;0000452059 no
bicycle;0000324902 designated official
bicycle;0000025707 dismount
bicycle;0000020440 permissive
bicycle;0000008286 private
bicycle;0000001553 destination customers delivery
bicycle;0000000719 use_sidepath use_cycleway
bicycle;0000000385 mtb
bicycle;0000000001 permit

smoothness;0000068136 good
smoothness;0000042124 bad Bad
smoothness;0000040763 intermediate
smoothness;0000033941 excellent
smoothness;0000012683 very_bad
smoothness;0000009837 horrible terrible
smoothness;0000003515 very_horrible
smoothness;0000000919 impassable
smoothness;0000000251 robust_wheels
smoothness;0000000221 high_clearance
smoothness;0000000132 very_good
smoothness;0000000083 off_road_wheels
smoothness;0000000057 medium Medium average
smoothness;0000000048 poor
smoothness;0000000039 rough

tunnel;0000247305 yes
tunnel;0000016890 building_passage
tunnel;0000004237 no
tunnel;0000000265 passage
tunnel;0000000241 culvert
tunnel;0000000122 avalanche_protector
tunnel;0000000114 covered

sidewalk;0000194579 none
sidewalk;0000111468 both
sidewalk;0000052950 right
sidewalk;0000024489 left
sidewalk;0000012916 no
sidewalk;0000005725 separate
sidewalk;0000001950 yes

bridge;0001842517 yes viaduct true suspension
bridge;0000000001 boardwalk
bridge;0000000001 aqueduct
bridge;0000000001 movable

footway;0000104998 sidewalk
footway;0000065943 crossing
footway;0000012342 both
footway;0000008363 none
footway;0000005903 right
footway;0000004159 left
footway;0000003966 no
footway;0000001093 yes
footway;0000000558 separate

railway;0000157547 rail
railway;0000019316 abandoned disused razed
railway;0000016982 tram
railway;0000014387 platform
railway;0000004623 light_rail
railway;0000002982 subway
railway;0000002422 narrow_gauge
railway;0000001859 preserved
railway;0000000001 funicular
railway;0000000001 monorail

motor_vehicle;0000212692 no
motor_vehicle;0000184982 yes
motor_vehicle;0000045128 private
motor_vehicle;0000032622 agricultural forestry agricultural;forestry forestry;agricultural agricultural;destination
motor_vehicle;0000025396 designated official
motor_vehicle;0000025092 destination customers delivery
motor_vehicle;0000010895 permissive
motor_vehicle;0000000175 emergency Emergency
motor_vehicle;0000000001 permit

motorcar;0000135124 no
motorcar;0000045407 yes
motorcar;0000021494 agricultural forestry agricultural;forestry
motorcar;0000012090 destination delivery
motorcar;0000008733 private
motorcar;0000005757 designated official
motorcar;0000004116 permissive
motorcar;0000000979 restricted
motorcar;0000000001 permit

motorcycle;0000092079 no
motorcycle;0000027978 yes
motorcycle;0000014652 agricultural forestry agricultural;forestry
motorcycle;0000008862 destination delivery
motorcycle;0000004877 designated official
motorcycle;0000003936 private
motorcycle;0000002209 permissive
motorcycle;0000000001 permit

moped;0000000001 no
moped;0000000001 yes
moped;0000000001 designated
moped;0000000001 use_sidepath

mofa;0000000001 no
mofa;0000000001 yes
mofa;0000000001 designated
mofa;0000000001 use_sidepath

atv;0000000001 no
atv;0000000001 yes
atv;0000000001 designated official
atv;0000000001 private
atv;0000000001 permissive

vehicle;0000030218 no
vehicle;0000013333 destination delivery customers
vehicle;0000011692 yes
vehicle;0000007147 agricultural forestry agricultural;forestry
vehicle;0000006305 private
vehicle;0000001294 permissive
vehicle;0000000105 designated
vehicle;0000000100 psv
vehicle;0000000001 permit
vehicle;0000000001 military
vehicle;0000000001 emergency

horse;0000227398 no
horse;0000144432 yes permissive
horse;0000014566 designated official
horse;0000004755 private
horse;0000000968 unknown
horse;0000000205 destination

wheelchair;0000036603 no
wheelchair;0000028451 yes
wheelchair;0000002713 limited
wheelchair;0000001043 unknown
wheelchair;0000000439 designated official
wheelchair;0000000184 destination

hgv;0000206836 designated
hgv;0000071222 yes
hgv;0000043783 no
hgv;0000019115 destination
hgv;0000005273 delivery
hgv;0000003055 local
hgv;0000001088 agricultural forestry agricultural;forestry
hgv;0000000461 private
hgv;0000000320 unsuitable
hgv;0000000306 permissive

agricultural;0000000001 no
agricultural;0000000001 yes
agricultural;0000000001 designated official
agricultural;0000000001 permissive
agricultural;0000000001 private
agricultural;0000000001 destination delivery

cycleway:both;0000000001 lane
cycleway:both;0000000001 shared_lane
cycleway:both;0000000001 no none
cycleway:both;0000000001 track
cycleway:both;0000000001 separate
cycleway:both;0000000001 share_busway
cycleway:both;0000000001 shared
cycleway:both;0000000001 yes
cycleway:both;0000000001 shoulder

cycleway;0000137526 no
cycleway;0000001883 none
cycleway;0000124777 lane
cycleway;0000106948 track path
cycleway;0000044652 opposite
cycleway;0000011237 shared
cycleway;0000007312 opposite_lane
cycleway;0000005737 shared_lane
cycleway;0000002533 yes
cycleway;0000002356 opposite_track
cycleway;0000001945 share_busway
cycleway;0000001705 crossing
cycleway;0000001560 unmarked_lane
cycleway;0000001542 right
cycleway;0000001291 segregated
cycleway;0000001065 both
cycleway;0000000892 left
cycleway;0000000344 shoulder
cycleway;0000000326 designated
cycleway;0000000247 proposed planned virtual
cycleway;0000000154 sidewalk

conveying;0000000001 yes reversible
conveying;0000000001 backward
conveying;0000000001 forward

path;0000000001 crossing

segregated;0000224960 no
segregated;0000051124 yes

mtb:scale;0000114272 0
mtb:scale;0000068284 1
mtb:scale;0000027311 2
mtb:scale;0000011529 3
mtb:scale;0000003666 4
mtb:scale;0000001957 0+
mtb:scale;0000001472 5
mtb:scale;0000000498 1+
mtb:scale;0000000478 1-
mtb:scale;0000000268 0-
mtb:scale;0000000177 2-
mtb:scale;0000000131 2+
mtb:scale;0000000115 6

sac_scale;0000150704 hiking
sac_scale;0000070463 mountain_hiking
sac_scale;0000010993 demanding_mountain_hiking
sac_scale;0000004549 alpine_hiking
sac_scale;0000001620 demanding_alpine_hiking
sac_scale;0000000831 yes
sac_scale;0000000712 difficult_alpine_hiking
sac_scale;0000000001 T1-hiking

noexit;0000118665 yes

motorroad;0000056844 yes

oneway;0005387257 yes
oneway;0001455407 no
oneway;0000139188 -1
oneway;0000000892 reversible
oneway;0000000756 1
oneway;0000000481 true

junction;0000321066 roundabout
junction;0000002828 spui
junction;0000002134 jughandle
junction;0000001493 approach
junction;0000000100 circular

man_made;0000000001 pier

public_transport;0000000001 platform

lcn;0000073956 yes
lcn;0000002631 proposed

oneway:bicycle;0000012034 no
oneway:bicycle;0000005217 yes

cycleway:right;0000012522 lane Lane
cycleway:right;0000006644 track
cycleway:right;0000000971 share_busway
cycleway:right;0000000686 sidepath
cycleway:right;0000000410 shared_lane
cycleway:right;0000000104 opposite_lane
cycleway:right;0000000058 opposite_track
cycleway:right;0000000045 no none
cycleway:right;0000000037 yes
cycleway:right;0000000004 opposite

cycleway:left;0000005134 lane Lane
cycleway:left;0000003169 track
cycleway:left;0000000656 share_busway
cycleway:left;0000000608 opposite_lane
cycleway:left;0000000475 sidepath
cycleway:left;0000000257 shared_lane
cycleway:left;0000000246 no none
cycleway:left;0000000130 opposite_track
cycleway:left;0000000053 opposite
cycleway:left;0000000014 yes

shoulder;0000000001 yes
shoulder;0000000001 no
shoulder;0000000001 right
shoulder;0000000001 left
shoulder;0000000001 both

shoulder:right;0000000001 yes

cycleway:lane;0000000001 advisory
cycleway:lane;0000000001 exclusive
cycleway:lane;0000000001 pictogram

cycleway:both:lane;0000000001 advisory
cycleway:both:lane;0000000001 exclusive
cycleway:both:lane;0000000001 pictogram

cycleway:right:lane;0000000001 advisory
cycleway:right:lane;0000000001 exclusive
cycleway:right:lane;0000000001 pictogram

cycleway:left:lane;0000000001 advisory
cycleway:left:lane;0000000001 exclusive
cycleway:left:lane;0000000001 pictogram

incline;0000052784 up
incline;0000035413 down
incline;0000001628 yes
incline;0000000779 steep
incline;0000000861 3% 0 1 2 3 0% 1% 2% 3%
incline;0000000724 5% 4 5 4%
incline;0000000530 8% 6 7 8 6% 7%
incline;0000003109 10% 9 10 9% 10°
incline;0000001297 15% 11 12 13 14 15 11% 12% 13% 14%
incline;0000000997 20% 16 17 18 19 20 16% 17% 18% 19% 10°
incline;0000000409 25% 21 22 23 24 25 21% 22% 23% 24%
incline;0000000263 30% 30 40 50 40% 50% 35%
incline;0000000861 -3% -1 -2 -3 -1% -2% -3%
incline;0000000724 -5% -4 -5 -4%
incline;0000000530 -8% -6 -7 -8 -6% -7%
incline;0000001515 -10% -9 -10 -9% -10°
incline;0000001297 -15% -11 -12 -13 -14 -15 -11% -12% -13% -14%
incline;0000000997 -20% -16 -17 -18 -19 -20 -16% -17% -18% -19%
incline;0000000409 -25% -21 -22 -23 -24 -25 -21% -22% -23% -24%
incline;0000000172 -30% -30 -40 -50 -40% -50%

toll;0000090536 yes true
toll:motorcycle;0000000001 no

seamark:type;0001564 recommended_track
seamark:type;0000522 fairway

waterway;0000016046 river
waterway;0000009496 canal
waterway;0000007876 riverbank
waterway;0000002202 weir
waterway;0000001364 dam
waterway;0000000386 lock
waterway;0000000179 wadi
waterway;0000000126 dock
waterway;0000000113 fish_pass
waterway;0000000086 boatyard
waterway;0000000071 fairway
waterway;0000000059 lock_gate

boat;0000019888 no
boat;0000002718 yes
boat;0000000232 private
boat;0000000064 permissive
boat;0000000045 designated

motorboat;0000001077 yes
motorboat;0000000808 no
motorboat;0000000025 private privat

route;0000000850 ferry
route;0000000539 hiking foot
route;0000000505 bicycle
route;0000000454 ski piste
route;0000000413 mtb
route;0000000194 canoe
route;0000000151 road
route;0000000104 bus

obstacle;0000000001 vegetation
obstacle;0000000001 fallen_tree
obstacle;0000000001 bridge

rcn;0000014518 yes
rcn;0000002862 proposed

ncn;0000002941 yes
ncn;0000001036 proposed

ford;0000020552 yes
ford;0000000289 stepping_stones

trail_visibility;0000067438 good
trail_visibility;0000041280 intermediate
trail_visibility;0000039801 excellent
trail_visibility;0000023482 bad poor
trail_visibility;0000005853 horrible very_bad
trail_visibility;0000002222 no

class:bicycle:mtb;0000002079 1 +1
class:bicycle:mtb;0000001191 0
class:bicycle:mtb;0000001089 2 +2
class:bicycle:mtb;0000000703 -1
class:bicycle:mtb;0000000234 -2
class:bicycle:mtb;0000000140 3 +3
class:bicycle:mtb;0000000068 -3

class:bicycle;0000002842 1 +1
class:bicycle;0000000595 -1
class:bicycle;0000000533 2 +2
class:bicycle;0000000516 -2
class:bicycle;0000000245 -3
class:bicycle;0000000170 0
class:bicycle;0000000108 3 +3

bicycle:forward;0000000001 yes
bicycle:forward;0000000001 designated
bicycle:forward;0000000001 use_sidepath
bicycle:forward;0000000001 no

bicycle:backward;0000000001 yes
bicycle:backward;0000000001 designated
bicycle:backward;0000000001 use_sidepath
bicycle:backward;0000000001 no

speed_pedelec;0000000001 yes
speed_pedelec;0000000001 designated
speed_pedelec;0000000001 use_sidepath
speed_pedelec;0000000001 no


route_bicycle_icn;0000088753 yes
route_bicycle_icn;0000000001 proposed
route_bicycle_ncn;0000268180 yes
route_bicycle_ncn;00000000001 proposed
route_bicycle_rcn;0000718163 yes
route_bicycle_rcn;00000000001 proposed
route_bicycle_lcn;0000469215 yes
route_bicycle_lcn;00000000001 proposed

route_bicycle_;0000024662 yes
route_bicycle_radweit;0000004604 yes

route_hiking_iwn;0000056005 yes
route_hiking_nwn;0000315813 yes
route_hiking_rwn;0000343219 yes
route_hiking_lwn;0000359332 yes
route_hiking_;0000103733 yes

route_foot_nwn;0000047923 yes
route_foot_lwn;0000135371 yes
route_foot_rwn;0000115325 yes
route_foot_;0000070583 yes

route_mtb_;0000066263 yes
route_mtb_lcn;0000023718 yes
route_mtb_ncn;0000004853 yes
route_mtb_rcn;0000013321 yes
route_mtb_mtb;0000006853 yes
route_bicycle_mtb;0000002240 yes

ramp:bicycle;0000001305 yes both permissive right left
ramp:bicycle;0000000385 no

ramp:stroller;0000001099 yes
ramp:stroller;0000000326 no

ramp:wheelchair;0000000610 yes
ramp:wheelchair;0000000439 no

ramp:luggage;0000000162 no
ramp:luggage;0000000054 yes automatic manual


mtb:scale:uphill;0000018869 0 0+ 0-
mtb:scale:uphill;0000015578 1 1+ 1-
mtb:scale:uphill;0000012338 2 2+ 2-
mtb:scale:uphill;0000009099 3 3+ 3-
mtb:scale:uphill;0000005825 4 4+ 4-
mtb:scale:uphill;0000004628 5 5+ 5-

crossing;0000101049 zebra
crossing;0000017509 unmarked
crossing;0000013817 traffic_signals
crossing;0000011062 uncontrolled
crossing;0000001722 yes
crossing;0000001678 island
crossing;0000000457 marked
crossing;0000000131 pedestrian_signals
crossing;0000000122 no

informal;0000002424 yes true

4wd_only;0000008129 yes Yes
4wd_only;0000000487 recommended
4wd_only;0000000041 no

concrete;0000000043 plates
concrete;0000000013 lanes

bus;0001178365 yes
bus;0000006419 designated
bus;0000005602 no

psv;0000072077 yes
psv;0000007456 no
psv;0000007428 designated official

piste:type;0000000001 downhill
piste:type;0000000001 nordic
piste:type;0000000001 skitour
piste:type;0000000001 sled
piste:type;0000000001 hiking
piste:type;0000000001 sleigh
piste:type;0000000001 connection

piste:grooming;0000000001 classic skating classic;skating classic+skating
piste:grooming;0000000001 backcountry
piste:grooming;0000000001 scooter
piste:grooming;0000000001 mogul

piste:difficulty;0000000001 novice
piste:difficulty;0000000001 easy
piste:difficulty;0000000001 intermediate
piste:difficulty;0000000001 advanced
piste:difficulty;0000000001 expert
piste:difficulty;0000000001 freeride

hov;0000006684 lane
hov;0000003258 designated
hov;0000002162 no
hov;0000001512 yes

busway;0000000000 opposite opposite_lane opposite_track
busway;0000000001 lane
busway;0000000001 yes track
busway:left;0000000000 opposite opposite_lane opposite_track
busway:left;0000000001 lane
busway:right;0000000000 opposite opposite_lane opposite_track
busway:right;0000000001 lane

cycleway:left:oneway;0000000769 yes
cycleway:left:oneway;0000001595 no
cycleway:left:oneway;0000000927 -1
cycleway:right:oneway;0000000001 -1

cycleway:right:oneway;0000003084 yes
cycleway:right:oneway;0000002499 no
cycleway:right:oneway;0000000017 -1

zone:maxspeed;0000001616 20 DE:20 FR:20
zone:maxspeed;0000063721 30 DE:30 FR:30 BE:30 HU:30 NO:30 AT:30 ES:30 NL:30 IT:30 CZ:30

cycleway:surface;0000002609 asphalt
cycleway:surface;0000000150 paved
cycleway:surface;0000000012 unpaved
cycleway:surface;0000000010 gravel
cycleway:surface;0000000157 concrete concrete:plates concrete:lanes
cycleway:surface;0000002239 paving_stones paving_stones:30 paving_stones:20
cycleway:surface;0000000011 cobblestone cobblestone:flattened unhewn_cobblestone
cycleway:surface;0000000013 compacted
cycleway:surface;0000000006 fine_gravel
cycleway:surface;0000000011 sett

footway:surface;0000000001 asphalt
footway:surface;0000000001 paved
footway:surface;0000000001 unpaved
footway:surface;0000000001 gravel
footway:surface;0000000001 concrete concrete:plates concrete:lanes
footway:surface;0000000001 paving_stones paving_stones:30
footway:surface;0000000001 cobblestone unhewn_cobblestone
footway:surface;0000000001 compacted
footway:surface;0000000001 fine_gravel
footway:surface;0000000001 sett
footway:surface;0000000001 wood

maxspeed:backward;0001058313 50 55 56 30_mph 30mph
maxspeed:backward;0000860780 30 35 20_mph 20mph
maxspeed:backward;0000025232 10 15 5 6 8 5_mph 6_mph
maxspeed:backward;0000083989 20 25 10_mph 10mph 15_mph 15mph
maxspeed:backward;0000195097 40 45 25_mph 25mph
maxspeed:backward;0000204646 60 65 35_mph 35mph 40_mph 40mph
maxspeed:backward;0000130108 70 75 45_mph 45mph
maxspeed:backward;0000225071 80 85 50_mph 50mph
maxspeed:backward;0000106719 90 95 55_mph 55mph
maxspeed:backward;0000134522 100 60_mph 60mph 65_mph 65mph
maxspeed:backward;0000025242 110 70_mph 70mph
maxspeed:backward;0000038763 120 75_mph 75mph
maxspeed:backward;0000026953 130 80_mph 79_mph
maxspeed:backward;0000138654 urban RO:urban RU:urban FR:urban IT:urban AT:urban DE:urban UA:urban
maxspeed:backward;0000138654 rural RO:rural RU:rural FR:rural IT:rural AT:rural DE:rural UA:rural

maxspeed:forward;0001058313 50 55 56 30_mph 30mph
maxspeed:forward;0000860780 30 35 20_mph 20mph
maxspeed:forward;0000025232 10 15 5 6 8 5_mph 6_mph
maxspeed:forward;0000083989 20 25 10_mph 10mph 15_mph 15mph
maxspeed:forward;0000195097 40 45 25_mph 25mph
maxspeed:forward;0000204646 60 65 35_mph 35mph 40_mph 40mph
maxspeed:forward;0000130108 70 75 45_mph 45mph
maxspeed:forward;0000225071 80 85 50_mph 50mph
maxspeed:forward;0000106719 90 95 55_mph 55mph
maxspeed:forward;0000134522 100 60_mph 60mph 65_mph 65mph
maxspeed:forward;0000025242 110 70_mph 70mph
maxspeed:forward;0000038763 120 75_mph 75mph
maxspeed:forward;0000026953 130 80_mph 79_mph
maxspeed:forward;0000138654 urban RO:urban RU:urban FR:urban IT:urban AT:urban DE:urban UA:urban
maxspeed:forward;0000138654 rural RO:rural RU:rural FR:rural IT:rural AT:rural DE:rural UA:rural

embedded_rails;0000000928 tram
embedded_rails;0000000007 yes
embedded_rails;0000000003 rail

living_street;0000000404 yes

sidewalk:bicycle;0000000439 yes
sidewalk:bicycle;0000000439 designated

sidewalk:left:bicycle;0000001722 yes
sidewalk:left:bicycle;0000001722 designated
sidewalk:right:bicycle;0000002667 yes
sidewalk:right:bicycle;0000002667 designated

sidewalk:left;0000000001 no
sidewalk:left;0000000001 separate
sidewalk:left;0000000001 yes
sidewalk:left;0000000001 designated
sidewalk:right;0000000001 no
sidewalk:right;0000000001 separate
sidewalk:right;0000000001 yes
sidewalk:right;0000000001 designated
sidewalk:both;0000000001 no
sidewalk:both;0000000001 yes
sidewalk:both;0000000001 separate

bicycle_road;0000006521 yes
bicycle_road;0000006521 designated

cyclestreet;0000000001 yes
cyclestreet;0000000001 designated

traffic_calming;0000000001 bump
traffic_calming;0000000001 hump
traffic_calming;0000000001 table
traffic_calming;0000000001 yes
traffic_calming;0000000001 cushion
traffic_calming;0000000001 rumble_strip
traffic_calming;0000000001 choker
traffic_calming;0000000001 chicane
traffic_calming;0000000001 choked_table

construction;0000144871 yes
construction;0000008214 minor
construction;0029035962 residential
construction;0010319731 service
construction;0007688809 track
construction;0007656124 unclassified
construction;0004141444 footway pedestrian
construction;0003493551 tertiary tertiary_link
construction;0002852601 path
construction;0002185240 secondary secondary_link
construction;0001447719 primary primary_link
construction;0000699577 cycleway
construction;0000608469 trunk trunk_link
construction;0000568118 living_street
construction;0000515044 motorway motorway_link
construction;0000442502 steps
construction;0000360177 road highway


---context:node

highway;0001314954 bus_stop
highway;0001130090 crossing
highway;0001031274 turning_circle
highway;0000609262 traffic_signals traffic_signals;crossing
highway;0000306900 street_lamp
highway;0000136339 stop
highway;0000105097 motorway_junction
highway;0000058076 give_way
highway;0000049111 mini_roundabout
highway;0000030072 milestone
highway;0000017567 speed_camera
highway;0000013806 emergency_access_point
highway;0000009721 platform
highway;0000007369 passing_place
highway;0000005939 ford
highway;0000004831 rest_area
highway;0000003535 elevator
highway;0000002572 turning_loop
highway;0000002540 steps
highway;0000002493 services
highway;0000002133 emergency_bay
highway;0000000244 construction
highway;0000000213 proposed
highway;0000000155 unknown
highway;0000000134 traffic_sign
highway;0000000115 trailhead

highway;0000000046 toll_bridge
highway;0000000037 city_entry
highway;0000002967 traffic_mirror
highway;0000001724 priority
highway;0000000001 toll_gantry

estimated_crossing_class;0000000001 0
estimated_crossing_class;0000000001 1
estimated_crossing_class;0000000001 2
estimated_crossing_class;0000000001 3
estimated_crossing_class;0000000001 4
estimated_crossing_class;0000000001 5
estimated_crossing_class;0000000001 6

barrier;0000606512 gate wicket_gate
barrier;0000164120 bollard
barrier;0000112184 lift_gate
barrier;0000046779 stile
barrier;0000046255 cycle_barrier
barrier;0000038597 entrance
barrier;0000027579 block stone rock
barrier;0000023074 toll_booth
barrier;0000016782 cattle_grid
barrier;0000016154 kissing_gate
barrier;0000003182 turnstile
barrier;0000003160 fence
barrier;0000002701 border_control
barrier;0000002536 sally_port
barrier;0000002504 chain
barrier;0000002470 door
barrier;0000002089 swing_gate
barrier;0000001912 bump_gate
barrier;0000001856 yes
barrier;0000001683 hampshire_gate
barrier;0000000445 wall
barrier;0000000440 bus_trap sump_buster
barrier;0000000435 ditch
barrier;0000000420 debris
barrier;0000000381 log
barrier;0000000336 chicane
barrier;0000000316 kerb
barrier;0000000268 obstacle
barrier;0000000223 no
barrier;0000000213 horse_stile
barrier;0000000210 full-height_turnstile
barrier;0000000176 windfall
barrier;0000000168 spikes
barrier;0000000168 checkpoint
barrier;0000000166 hedge
barrier;0000000164 footgate
barrier;0000000141 tree
barrier;0000000133 guard_rail
barrier;0000000129 bar
barrier;0000000124 fallen_tree
barrier;0000000118 jersey_barrier
barrier;0000000114 motorcycle_barrier
barrier;0000000114 barrier
barrier;0000000108 rope
barrier;0000000001 height_restrictor
barrier;0000000001 sliding_gate slide_gate

entrance;0000301732 yes entrance
entrance;0000159853 main main_entrance
entrance;0000025621 staircase
entrance;0000006666 home residence
entrance;0000005428 service
entrance;0000001853 emergency
entrance;0000001144 exit
entrance;0000000620 garage
entrance;0000000285 shop
entrance;0000000001 secondary

crossing;0000251032 uncontrolled
crossing;0000200387 traffic_signals traffic_signals;marked
crossing;0000029717 unmarked
crossing;0000022119 island
crossing;0000006981 zebra
crossing;0000003897 no
crossing;0000002166 yes
crossing;0000000001 marked


access;0000078544 private
access;0000014933 yes public
access;0000014456 no
access;0000008670 permissive
access;0000006316 destination customers delivery
access;0000000973 agricultural forestry
access;0000000942 designated official
access;0000000001 permit

bicycle;0000267569 yes
bicycle;0000067796 no
bicycle;0000004075 designated official
bicycle;0000002596 dismount
bicycle;0000000498 permissive
bicycle;0000000359 private
bicycle;0000000075 destination

foot;0000272169 yes
foot;0000036271 no
foot;0000001118 designated official
foot;0000000960 private
foot;0000000833 permissive
foot;0000000127 destination customers

noexit;0000195286 yes

traffic_signals:direction;0000062645 forward
traffic_signals:direction;0000033961 backward
traffic_signals:direction;0000007309 both forward;backward backward;forward

traffic_calming;0000045987 bump bump;choker mini_bumps
traffic_calming;0000040022 hump hump;choker
traffic_calming;0000012499 table table;choker
traffic_calming;0000006808 yes
traffic_calming;0000005754 cushion cushion;choker
traffic_calming;0000005466 choker choker;cushion choker;hump choker;table choker;bump
traffic_calming;0000005305 island
traffic_calming;0000004686 chicane
traffic_calming;0000004032 rumble_strip
traffic_calming;0000000186 dip double_dip
traffic_calming;0000000001 choked_table

traffic_signals;0000000001 signal traffic_lights pedestrian_crossing yes crossing junction level_crossing crossing_only pedestrian normal signals on_demand crossing_on_demand
traffic_signals;0000000001 blinker emergency no blink_mode continuous_green blink emergency_priority
traffic_signals;0000000001 tram_priority bus_priority stop tram_priority;blinker
traffic_signals;0000000001 ramp_meter

motorcar;0000038901 yes
motorcar;0000009323 no
motorcar;0000000895 private
motorcar;0000000216 destination
motorcar;0000000214 permissive
motorcar;0000000093 agricultural forestry
motorcar;0000000084 designated official

motor_vehicle;0000000066 yes
motor_vehicle;0000000001 permissive
motor_vehicle;0000000000 designated official
